,Location ,Lat,Lon
1147,Buckhannon WV,38.99398720000001,-80.2320276
1148,Chino CA,34.0122346,-117.68894399999999
1149,Winchester CA,33.706965999999994,-117.0844733
1150,Gallup NM,35.5280783,-108.74258429999999
1151,Pine River WI,44.152155900000004,-89.07720920000001
1152,Artesia NM,32.8423345,-104.4032962
1153,Estill Springs TN,35.2706372,-86.1280417
1154,Metairie LA,29.984092200000003,-90.1528519
1155,Tempe AZ,33.4255104,-111.9400054
1156,Scottsdale AZ,33.494170399999994,-111.9260519
1157,Malta MT,48.35971970000001,-107.8742831
1158,Sparks NV,39.5349112,-119.7526886
1159,La Quinta CA,33.663357299999994,-116.31000949999999
1160,Compton CA,33.8958492,-118.2200712
1161,City Terrace CA,34.050011600000005,-118.18284950000002
1162,Pleasant Hill NC,36.532095399999996,-77.5355335
1163,Homewood AL,33.4717732,-86.80082279999998
1164,Phelps KY,37.5144292,-82.15319540000002
1165,Wapato WA,46.4476278,-120.4203382
1166,Randallstown MD,39.3673278,-76.79525249999998
1167,Edmund SC,33.8615392,-81.20009870000001
1168,Stafford VA,38.422068700000004,-77.40830859999998
1169,Lake City SC,33.870995799999996,-79.75534509999999
1170,Alexandria MN,45.8848164,-95.37766629999999
1171,Hammett ID,42.945730700000006,-115.46618600000001
1172,Castaic CA,34.489036299999995,-118.62565520000001
1173,Clearfield UT,41.1107771,-112.0260538
1174,Detroit MI,42.331427000000005,-83.0457538
1175,Scott County VA,36.6815794,-82.605118
1176,Aldie VA,38.9756745,-77.64187240000001
1177,East Point GA,33.6795531,-84.43937240000002
1178,Santee CA,32.8383828,-116.97391670000002
1179,Beaver Dam WI,43.4577692,-88.837329
1180,Harrisburg PA,40.273191100000005,-76.88670079999999
1181,Little Mountain SC,34.1962557,-81.41232289999998
1182,Wilkesboro NC,36.145964899999996,-81.1606401
1183,Georgetown KY,38.2097967,-84.55883109999998
1184,Circleville OH,39.600618,-82.94601329999999
1185,Plaquemine LA,30.289083299999998,-91.2342744
1186,Tukwila WA,47.473988399999996,-122.26095579999999
1187,Vista CA,33.2000368,-117.2425355
1188,Tahlequah OK,35.91537,-94.96995600000001
1189,Hayward CA,37.6688205,-122.08079640000001
1190,Falls Church VA,38.88233400000001,-77.17109140000001
1191,Counce TN,35.0422751,-88.27353990000002
1192,Augusta WV,39.2953787,-78.6377912
1193,Rome OH,38.66611959999999,-83.3802744
1194,Lenoir NC,35.9140196,-81.5389849
1195,Apache Junction AZ,33.4150485,-111.5495777
1196,Antelope CA,38.7166871,-121.3644216
1197,Hays KS,38.8791783,-99.3267702
1198,Poway CA,32.9628232,-117.0358646
1199,Ruidoso NM,33.3672525,-105.6588485
1200,McKinneyville CA,40.94651520000001,-124.1006205
1201,East Hollywood CA,34.091341,-118.29358909999998
1202,New London WI,44.3927582,-88.73982559999999
1203,East Ridge TN,34.99474410000001,-85.2256635
1204,Indio CA,33.7205771,-116.2155619
1205,Las Cruces NM,32.3199396,-106.7636538
1206,Hamilton OH,39.3995008,-84.5613355
1207,Myra TX,33.6239966,-97.3144625
1208,Oak Cliff TX,32.7362591,-96.8645856
1209,Shelbyville TN,35.483406,-86.46027169999998
1210,Morgantown WV,39.629526,-79.95589679999998
1211,Eagan MN,44.804132200000005,-93.1668858
1212,Kingman AZ,35.189443,-114.0530065
1213,Fairbanks AK,64.8377778,-147.7163888
1214,Graham WA,47.052878899999996,-122.29428390000001
1215,Harker Heights TX,31.083510200000003,-97.6597376
1216,Weatherford TX,32.7592955,-97.79725440000001
1217,McDowell MO,36.828928600000005,-93.8044831
1218,Sylvania Township OH,41.68989550000001,-83.7411631
1219,Wichita KS,37.68717609999999,-97.330053
1220,Huntington Park CA,33.981681200000004,-118.22507250000001
1221,Alamogordo NM,32.8995325,-105.96026499999999
1222,Parker CO,39.5186002,-104.76136329999999
1223,Round Lake IL,42.353355,-88.09341450000001
1224,Atlantic City NJ,39.3642834,-74.4229266
1225,East Wenatchee WA,47.41568239999999,-120.2931263
1226,Metropolis IL,37.151165500000005,-88.73199790000002
1227,Temple TX,31.0982344,-97.342782
1228,Grand Junction CO,39.0638705,-108.5506486
1229,Ellis County TX,32.2619765,-96.8350999
1230,Spencer WV,38.802032200000006,-81.35095319999998
1231,Gray TN,36.4198258,-82.4765352
1232,Albany GA,31.578507399999996,-84.15574099999998
1233,Titusville FL,28.612218699999996,-80.8075537
1234,Wyoming MI,42.9133602,-85.7053085
1235,Lakeland FL,28.039465399999997,-81.9498042
1236,Delhi CA,37.4321589,-120.77853540000001
1237,Auburn WA,47.30732279999999,-122.22845320000002
1238,Pompano Beach FL,26.2378597,-80.1247667
1239,Montcalm WV,37.3540054,-81.2525993
1240,Saratoga CA,37.2638324,-122.0230146
1241,Cedar Rapids IA,41.9778795,-91.66562320000001
1242,Colton CA,34.0739016,-117.3136547
1243,Weeki Wachi FL,28.515551300000002,-82.57287690000001
1244,Big Bear MO,34.2276705,-116.86080459999998
1245,Winooski VT,44.491438,-73.1856832
1246,Owensboro KY,37.771907399999996,-87.1111676
1247,Beaumont CA,33.929460600000006,-116.977248
1248,Rutherfordton NC,35.3692877,-81.9567716
1249,St. Cloud MN,45.5579451,-94.1632404
1250,Akron OH,41.081444700000006,-81.51900529999998
1251,Spring TX,30.079940500000003,-95.4171601
1252,Logan Canyon UT,41.7402088,-111.7938314
1253,Wood County TX,32.8296216,-95.3520876
1254,Decatur County TN,35.595087,-88.1291387
1255,Port St. Lucie FL,27.273049199999996,-80.3582261
1256,Mashantucket CT,41.4615182,-71.97866259999998
1257,Nashville TN,36.1626638,-86.78160159999999
1258,Louisville NE,41.00444299999999,-96.1600132
1259,Fair Oaks CA,38.6446264,-121.27217179999998
1260,Pikesville MD,39.3742729,-76.72247270000001
1261,Claremont NH,43.3728635,-72.33787439999998
1262,Garden City ID,43.622110799999994,-116.23817439999999
1263,Little Rock AR,34.7464809,-92.2895948
1264,Groveton TX,31.0549071,-95.1257691
1265,Newark NJ,40.735657,-74.1723667
1266,Campobello SC,35.115671299999995,-82.15011120000001
1267,Belleville MI,42.2047619,-83.4852133
1268,Hometown WV,38.5328674,-81.86124439999998
1269,Markham IL,41.5936453,-87.6947699
1270,Ventnor NJ,39.340394200000006,-74.4773735
1271,Springdale AR,36.18674420000001,-94.1288141
1272,Hessel MI,46.03093320000001,-84.33874890000001
1273,Moncks Corner SC,33.1960027,-80.01313739999998
1274,Macon GA,32.8406946,-83.6324022
1275,Killeen AL,34.862863700000005,-87.5375253
1276,Alexandria LA,31.3112936,-92.4451371
1277,Benton AR,34.5645371,-92.586828
1278,Federal Way WA,47.3223221,-122.3126222
1279,Wetumka OK,35.2375883,-96.24167309999999
1280,Lumberton NC,34.6182199,-79.00864240000001
1281,Irvine CA,33.6845673,-117.82650490000002
1282,Midland TX,31.9973456,-102.0779146
1283,Westlake OH,41.4553232,-81.9179173
1284,Concord CA,37.9779776,-122.0310733
1285,Livingston Parish LA,30.4340146,-90.6773046
1286,Morehead KY,38.1839705,-83.43268409999999
1287,Grants Pass OR,42.439006899999995,-123.3283925
1288,Kent WA,47.380933500000005,-122.2348432
1289,Santa Cruz CA,36.9741171,-122.0307963
1290,Holiday FL,28.187790000000003,-82.73954540000003
1291,Benton Harbor MI,42.1167065,-86.45418939999998
1292,Bronx NY,40.844781899999994,-73.86482679999999
1293,Paris KY,38.2097987,-84.25298690000001
1294,Willoughby OH,41.6397696,-81.4065011
1295,Henderson NV,36.0395247,-114.9817213
1296,Muckleshoot Indian Reservation WA,47.2517197,-122.11532220000001
1297,Westover AL,33.3535324,-86.52744190000001
1298,Peterson MN,43.7881326,-91.8342716
1299,Edmonton KY,36.980056299999994,-85.61219059999998
1300,North St. Louis MO,38.648889600000004,-90.1951648
1301,Elkton MD,39.60677889999999,-75.83327179999998
1302,Lincoln CA,38.891565,-121.29300790000002
1303,Carrollton TX,32.975641499999995,-96.88996359999999
1304,Bartlesville OK,36.7473114,-95.9808179
1305,Elberton GA,34.111222600000005,-82.8670839
1306,Morris MN,45.591944399999996,-95.91888890000001
1307,North Royalton OH,41.3136644,-81.72457390000001
1308,Corpus Christi TX,27.800582799999997,-97.396381
1309,Leedey OK,35.8700463,-99.3467705
1310,Torrance CA,33.835849200000006,-118.34062879999999
1311,Chatsworth CA,34.2506356,-118.61481
1312,Brookville OH,39.83672070000001,-84.4113366
1313,Carson City NV,39.1637984,-119.76740339999999
1314,Houma LA,29.5957696,-90.7195348
1315,West Jordan UT,40.6096698,-111.9391031
1316,Salisbury NC,35.6709727,-80.4742261
1317,Chambersburg PA,39.9375911,-77.6611022
1318,Loganville GA,33.8389977,-83.90073819999998
1319,Palm Springs CA,33.8302961,-116.54529209999998
1320,Lealman FL,27.8160523,-82.6834453
1321,Okemah OK,35.4325854,-96.3050064
1322,Clendenin WV,38.4887089,-81.3481745
1323,Beaver WA,48.057425200000004,-124.34775690000001
1324,Gladewater TX,32.53653329999999,-94.9427168
1325,Aiken SC,33.56041679999999,-81.71955329999999
1326,Bowling Green KY,36.9685219,-86.48080429999999
1327,Maurice River NJ,39.2592235,-74.98365840000001
1328,Hensley WV,37.4740011,-81.6998327
1329,Ashtabula OH,41.8650534,-80.7898089
1330,Azusa CA,34.1336186,-117.90756270000001
1331,Show Low AZ,34.254208399999996,-110.0298327
1332,San Angelo TX,31.4637723,-100.4370375
1333,Montrose County CO,38.468303999999996,-108.1428669
1334,Bloomsburg PA,41.003698,-76.45494570000001
1335,York County PA,39.951249600000004,-76.7336521
1336,Webster TX,29.5377315,-95.1182645
1337,Whittier CA,33.97917929999999,-118.032844
1338,Ludowici GA,31.7079919,-81.74233570000001
1339,Casa Grande AZ,32.9110027,-111.7733902
1340,Watsonville CA,36.910231,-121.7568946
1341,Chickasha OK,35.052565,-97.9364326
1342,Brooklyn NY,40.6781784,-73.94415790000001
1343,Lompoc CA,34.6391501,-120.4579409
1344,La Mirada CA,33.9172357,-118.01200859999999
1345,Baytown TX,29.735504700000003,-94.9774274
1346,Durham NC,35.99403289999999,-78.898619
1347,Holland Township MI,42.8128096,-86.08838949999998
1348,Jackson TN,35.6145169,-88.81394689999998
1349,Hattiesburg MS,31.327118900000002,-89.29033919999998
1350,Surprise AZ,33.62923370000001,-112.36792790000001
1351,Olathe KS,38.8813958,-94.8191285
1352,Naples ME,43.986313,-70.6180214
1353,Hickory NC,35.7344538,-81.3444573
1354,Friendswood TX,29.529399800000004,-95.20104470000001
1355,Avon IN,39.7628227,-86.3997167
1356,Iva SC,34.3064966,-82.66374300000001
1357,Dover AR,35.4014712,-93.1143407
1358,Simpsonsville KY,38.222570000000005,-85.3552349
1359,Tuscumbia AL,34.7312005,-87.70253000000001
1360,Hudson OH,41.240056,-81.44066699999998
1361,Elkhart IN,41.6819935,-85.9766671
1362,Hutchinson KS,38.0608445,-97.9297743
1363,Orange City FL,28.9488761,-81.29867409999999
1364,Portland OR,45.5122308,-122.6587185
1365,Fruitland Park FL,28.861376500000002,-81.9064705
1366,Fayetteville NC,35.0526641,-78.87835849999998
1367,Sioux City IA,42.4963416,-96.4049408
1368,Avella PA,40.2750705,-80.4606225
1369,Allen TX,33.1031744,-96.67055030000002
1370,Keaau HI,19.6213287,-155.0394139
1371,Leland NC,34.2562805,-78.0447143
1372,Forks Township PA,40.7345429,-75.21289959999999
1373,Sumter SC,33.9204354,-80.3414693
1374,Greenwood IN,39.6136578,-86.10665259999998
1375,York NE,40.8673915,-97.59208670000001
1376,Fairmont WV,39.4850848,-80.1425781
1377,Laredo TX,27.530567100000003,-99.4803241
1378,Bullhead City AZ,35.1359386,-114.5285981
1379,Medicine Lodge KS,37.2811339,-98.580361
1380,Fort Valley GA,32.5537585,-83.8874084
1381,Hampton GA,33.3870578,-84.2829784
1382,Hacienda Heights CA,33.993067700000005,-117.96867549999999
1383,Dallas OR,44.919284399999995,-123.3170472
1384,Arlington TN,35.2961973,-89.661469
1385,Everett WA,47.9789848,-122.2020795
1386,Ridgefield WA,45.815695,-122.7028953
1387,Granite Falls NC,35.7965205,-81.4306457
1388,Hemet CA,33.7475203,-116.97196840000001
1389,Pharr TX,26.1947962,-98.1836216
1390,Brawley CA,32.9786566,-115.530267
1391,Ponca City OK,36.706981,-97.0855948
1392,Burns Flat OK,35.3489397,-99.17036170000002
1393,Knox IN,41.295875099999996,-86.62501390000001
1394,Saraland AL,30.820742,-88.07055559999998
1395,Coalinga CA,36.139678,-120.3601496
1396,Capitol Heights MD,38.8851122,-76.9158068
1397,Palm Harbor FL,28.0780718,-82.7637127
1398,El Monte CA,34.0686206,-118.02756670000001
1399,Lake Wales FL,27.9014133,-81.58590989999998
1400,Gadsden AL,34.014264000000004,-86.00663859999999
1401,Pico Rivera CA,33.9830688,-118.09673500000001
1402,King City OR,45.4026959,-122.8044946
1403,Desha AR,33.8773585,-91.443469
1404,Middleburg FL,30.068851199999997,-81.8603778
1405,Grass Valley CA,39.219060799999994,-121.06106059999999
1406,Pearland TX,29.5635666,-95.2860474
1407,North Riverside IL,41.8428094,-87.82311379999999
1408,Campbellton TX,28.747482,-98.30251070000001
1409,Spring Hill TN,35.751179,-86.9300023
1410,Chestertown MD,39.21886629999999,-76.0690036
1411,Pensacola FL,30.42130899999999,-87.2169149
1412,Mankato MN,44.1635775,-93.9993996
1413,Loxahatchee FL,26.771624,-80.238888
1414,Huntingdon County PA,40.4155273,-78.0195387
1415,Springfield OH,39.9242266,-83.8088171
1416,Villa Park IL,41.8897519,-87.98895429999997
1417,Springfield MO,37.20895720000001,-93.2922989
1418,Woodstock GA,34.101487299999995,-84.5193754
1419,Gilmer TX,32.7287472,-94.94243790000002
1420,Pomona CA,34.055103,-117.7499909
1421,Lancaster KY,37.619524600000005,-84.5779957
1422,English IN,38.3345045,-86.4641498
1423,Dinuba CA,36.5432837,-119.3870656
1424,Monteagle TN,35.2400807,-85.83969789999998
1425,Sharon PA,41.2331116,-80.4934035
1426,Deerfield IL,42.171136499999996,-87.8445119
1427,Princeton WV,37.36622929999999,-81.1025918
1428,Fairland OK,36.7511833,-94.84745670000001
1429,Elkridge MD,39.19787879999999,-76.7625073
1430,Northglenn CO,39.8961821,-104.98114679999999
1431,Independence MO,39.0911161,-94.4155068
1432,Cumming GA,34.2073196,-84.14019259999998
1433,Reagan TN,35.52174,-88.34254240000001
1434,Austin MN,43.6666296,-92.9746367
1435,Camden NJ,39.9259463,-75.1196199
1436,Vineland MN,46.1635704,-93.7574724
1437,Pearisburg VA,37.3265112,-80.73507109999998
1438,Kahuku HI,21.680277800000002,-157.9511111
1439,Tyrone GA,33.4712253,-84.59715240000001
1440,Fulton KY,36.5042277,-88.87422590000001
1441,Soddy-Daisy TN,35.2359025,-85.19079040000001
1442,Twentynine Palms CA,34.135558200000006,-116.05416890000001
1443,Salinas CA,36.6777372,-121.6555013
1444,Watts OK,36.10924869999999,-94.57022020000001
1445,Dallas TX,32.7766642,-96.7969879
1446,Los Angeles CA,34.0522342,-118.24368490000002
1447,Gary IN,41.5933696,-87.3464271
1448,Grand Forks ND,47.9252568,-97.0328547
1449,Florissant MO,38.789217,-90.322614
1450,Woodford VA,38.113349,-77.40924670000001
1451,Fritch TX,35.6397655,-101.603228
1452,Gainesville FL,29.6516344,-82.32482619999998
1453,Greenville MS,33.399661,-91.03770290000001
1454,Jean NV,35.778868,-115.32388279999999
1455,Waldoboro ME,44.0952725,-69.37560169999999
1456,Pittsburgh PA,40.44062479999999,-79.9958864
1457,Carson CA,33.8316745,-118.28169299999999
1458,Vallejo CA,38.1040864,-122.25663670000002
1459,Brooklet GA,32.379629400000006,-81.66316590000001
1460,Springfield IL,39.78172130000001,-89.6501481
1461,Wilmington DE,39.7390721,-75.5397878
1462,Kenner LA,29.9940924,-90.2417434
1463,Atascadero CA,35.4894169,-120.67072549999999
1464,Sugar Creek MO,39.1097268,-94.44467420000001
1465,New Orleans LA,29.95106579999999,-90.0715323
1466,Bakersfield CA,35.3732921,-119.0187125
1467,Las Cruces NM,32.3199396,-106.7636538
1468,Algoma Township MI,43.1492928,-85.62292959999998
1469,Lancaster City PA,40.0378755,-76.3055144
1470,Kuna ID,43.4918307,-116.4201223
1471,Oxford AL,33.6142714,-85.8349648
1472,Southaven MS,34.99185870000001,-90.0022958
1473,Millston WI,44.1930179,-90.6476354
1474,Charlotte NC,35.2270869,-80.8431267
1475,Overlea MD,39.3634405,-76.5205199
1476,Atlanta GA,33.7489954,-84.3879824
1477,Madison Township OH,39.824837200000005,-82.88559609999999
1478,Alhambra CA,34.095287,-118.1270146
1479,Eau Claire WI,44.811349,-91.4984941
1480,Apache Junction AZ,33.4150485,-111.5495777
1481,Fort Stockton TX,30.894043100000005,-102.8793222
1482,Des Moines WA,47.4017661,-122.32429009999998
1483,Oakdale CT,41.4832665,-72.15938419999998
1484,Santa Ana CA,33.7454725,-117.867653
1485,Kiowa OK,34.7206515,-95.8991586
1486,Lynnwood WA,47.820930100000005,-122.3151314
1487,Fresno CA,36.737798100000006,-119.78712469999999
1488,Modesto CA,37.63909719999999,-120.99687820000001
1489,Hollywood CA,34.0928092,-118.3286614
1490,Arlington TX,32.735687,-97.1080656
1491,Highland CA,34.1283442,-117.2086513
1492,Wichita Falls TX,33.913708500000006,-98.49338730000001
1493,Geneva WI,42.638604799999996,-88.4597673
1494,Orange Park FL,30.166073600000004,-81.706484
1495,Olympic Valley CA,39.1969804,-120.2357055
1496,Panhandle TX,35.34560379999999,-101.3804447
1497,Hickory NC,35.7344538,-81.3444573
1498,Rowland NC,34.5365518,-79.2914306
1499,Grafton WV,39.340924900000005,-80.01896590000001
1500,Forest Park IL,41.879475799999994,-87.81367
1501,Irving TX,32.814017699999994,-96.9488945
1502,Moultrie GA,31.1799407,-83.7888387
1503,Kansas City MO,39.0997265,-94.5785667
1504,DeLand FL,29.028318,-81.3031179
1505,Fremont CA,37.548269700000006,-121.98857190000001
1506,Englewood OH,39.8775553,-84.3021672
1507,Pueblo CO,38.2544472,-104.60914090000001
1508,Jacksonville FL,30.3321838,-81.65565099999998
1509,Commerce City CO,39.8083196,-104.9338675
1510,Santa Monica CA,34.01945429999999,-118.4911912
1511,Jackson County AL,34.709038799999995,-86.0121573
1512,Mt. Pleasant TN,35.5342414,-87.20695409999998
1513,Baltimore MD,39.2903848,-76.6121893
1514,Howland Township OH,41.257620700000004,-80.7325287
1515,Richmond KY,37.747857200000006,-84.29465390000001
1516,Brookville IN,39.4231065,-85.0127376
1517,Anadarko OK,35.072562,-98.2436625
1518,Chicago IL,41.8781136,-87.62979820000001
1519,Geneva Township OH,41.821318100000006,-80.9650023
1520,Lake Stevens WA,48.01509799999999,-122.0637425
1521,Portland OR,45.5122308,-122.6587185
1522,Crownpoint NM,35.6780769,-108.15117849999999
1523,Vancouver WA,45.6355146,-122.55783000000001
1524,Nashville TN,36.1626638,-86.78160159999999
1525,Vassalboro ME,44.45888069999999,-69.67776049999999
1526,Bethany OK,35.518667799999996,-97.6322639
1527,Greensboro NC,36.072635399999996,-79.79197540000001
1528,Bridgeton NJ,39.427337,-75.2340768
1529,Greenville SC,34.85261759999999,-82.3940104
1530,Aiea HI,21.386338000000002,-157.92553569999998
1531,Louisville KY,38.252664700000004,-85.7584557
1532,Terrell TX,32.7359626,-96.2752569
1533,Durham NC,35.99403289999999,-78.898619
1534,Santa Barbara CA,34.4208305,-119.69819009999999
1535,Knoxville TN,35.96063839999999,-83.9207392
1536,Golden Shores AZ,34.7862833,-114.4741201
1537,Detroit MI,42.331427000000005,-83.0457538
1538,Columbus OH,39.9611755,-82.99879419999998
1539,Vincennes IN,38.677269,-87.5286325
1540,Shelbyville IN,39.521437299999995,-85.7769238
1541,Cape Girardeau MO,37.3058839,-89.51814759999998
1542,Newman CA,37.31382670000001,-121.02076140000001
1543,Brooklyn NY,40.6781784,-73.94415790000001
1544,San Antonio TX,29.4241219,-98.4936282
1545,Gardena CA,33.8883487,-118.30896240000001
1546,Douglas City CA,40.65180230000001,-122.9438195
1547,Grand Prarie TX,32.7459645,-96.9977846
1548,Tulsa OK,36.1539816,-95.992775
1549,Big Lake AK,61.5118164,-149.9663271
1550,Oakland CA,37.8043637,-122.27111370000002
1551,Portland ME,43.659099299999994,-70.2568189
1552,Efland NC,36.0811881,-79.16903149999999
1553,Kent OH,41.1536674,-81.3578859
1554,New York NY,40.7127753,-74.0059728
1555,Bull Shoals AR,36.383956,-92.5815527
1556,Tucson AZ,32.2226066,-110.9747108
1557,St. Joseph MO,39.767457799999995,-94.846681
1558,Brooksville FL,28.555271899999997,-82.38787090000001
1559,Beaverton OR,45.4887993,-122.80133319999999
1560,St. Louis MO,38.6270025,-90.1994042
1561,Roy UT,41.1616108,-112.02633130000001
1562,Ogden UT,41.223,-111.9738304
1563,Colorado Springs CO,38.8338816,-104.82136340000001
1564,Conroe TX,30.311876899999998,-95.4560512
1565,Princeton WV,37.36622929999999,-81.1025918
1566,Austin TX,30.267153000000004,-97.7430608
1567,Newton KS,38.0466779,-97.3450365
1568,Fairfax OK,36.5736587,-96.7041988
1569,Reno NV,39.529632899999996,-119.8138027
1570,Washington DC,38.9071923,-77.03687070000001
1571,Reading PA,40.335648299999995,-75.9268747
1572,London KY,37.1289771,-84.08326459999998
1573,Lake Jackson TX,29.0338575,-95.43438590000001
1574,Rocklin CA,38.7907339,-121.2357828
1575,Lumpkin GA,32.0509895,-84.7990901
1576,Englewood FL,26.9620053,-82.35259520000001
1577,Ripon CA,37.7394537,-121.13541409999998
1578,Aragonite UT,40.7427465,-113.00511759999999
1579,Floral City FL,28.749987599999997,-82.29675809999998
1580,Shelby NC,35.2923513,-81.5356463
1581,Corning WI,45.261850700000004,-89.9623372
1582,Houston TX,29.7604267,-95.36980279999999
1583,Orlando FL,28.5383355,-81.3792365
1584,Houma LA,29.5957696,-90.7195348
1585,Lufkin TX,31.338240600000002,-94.729097
1586,Rib Mountain WI,44.912878899999995,-89.67536299999998
1587,San Marcos CA,33.1433723,-117.1661449
1588,Phoenix AZ,33.4483771,-112.07403729999999
1589,Paterson NJ,40.916765399999996,-74.17181099999998
1590,Englewood CO,39.647765299999996,-104.98775970000001
1591,Lemoore CA,36.3007835,-119.7829107
1592,Oklahoma City OK,35.4675602,-97.5164276
1593,Fountain Inn SC,34.6890095,-82.19566789999998
1594,Cabazon CA,33.9175154,-116.7872399
1595,Medina OH,41.143245,-81.8552196
1596,Ladera Heights CA,33.9871561,-118.3725116
1597,Union Township PA,40.2501864,-79.97522120000001
1598,Riverside CA,33.9806005,-117.3754942
1599,Santa Clara CA,37.354107899999995,-121.9552356
1600,Huntington Beach CA,33.6594835,-117.99880259999999
1601,Escondido CA,33.1192068,-117.086421
1602,Midlothian TX,32.482361,-96.99444890000001
1603,East Baton Rouge LA,30.5693593,-91.09694
1604,Orange CA,33.7879139,-117.8531007
1605,Bellingham WA,48.7519112,-122.4786854
1606,Euclid OH,41.5931049,-81.5267873
1607,Napa CA,38.2975381,-122.28686499999999
1608,Woodlawn MD,39.3228841,-76.72802770000001
1609,Toms River NJ,39.9537358,-74.1979458
1610,Fife WA,47.2392665,-122.35706640000001
1611,Westminster CO,39.836652799999996,-105.03720459999998
1612,Panama City Beach FL,30.1765914,-85.8054879
1613,Hayward CA,37.6688205,-122.08079640000001
1614,St. Paul MN,44.953702899999996,-93.0899578
1615,Warren MI,42.5144566,-83.01465259999998
1616,Milwaukee WI,43.0389025,-87.9064736
1617,Fayetteville NC,35.0526641,-78.87835849999998
1618,Deltona FL,28.9005446,-81.26367379999998
1619,Alamo TN,35.784794899999994,-89.1172883
1620,Presque Isle ME,46.68115299999999,-68.01586139999999
1621,Lakeland TN,35.2306435,-89.74036059999999
1622,Chico CA,39.728494399999995,-121.8374777
1623,Wichita KS,37.68717609999999,-97.330053
1624,Boise ID,43.6150186,-116.2023137
1625,Cedartown GA,34.0112715,-85.25658229999998
1626,Affton MO,38.550608399999994,-90.33317190000001
1627,Gifford FL,27.675308899999997,-80.40921809999998
1628,Cape Canaveral FL,28.3922182,-80.60771319999998
1629,Desert Hot Springs CA,33.961124,-116.5016784
1630,Booneville KY,37.4761991,-83.6749145
1631,Crowley LA,30.214092800000003,-92.3745761
1632,Weston WI,44.89080209999999,-89.5476204
1633,Sheridan AR,34.3070406,-92.40126540000001
1634,Cottonwood CA,40.38570870000001,-122.2808355
1635,Cisco TX,32.38818610000001,-98.9792336
1636,Anderson CA,40.448208,-122.2977815
1637,Delray Beach FL,26.4614625,-80.07282009999999
1638,Little Rock AR,34.7464809,-92.2895948
1639,Wasilla AK,61.58138889999999,-149.4394444
1640,Lewisburg TN,35.4492404,-86.7888887
1641,Columbus MS,33.4956744,-88.4272627
1642,Montgomery Village MD,39.172728,-77.20360409999998
1643,Lafayette IN,40.4167022,-86.87528689999998
1644,Manistee MI,44.2444473,-86.324253
1645,Chattanooga TN,35.0456297,-85.3096801
1646,Stockton IL,42.3497355,-90.00679160000001
1647,Byars OK,34.8742466,-97.0500217
1648,New Castle DE,39.66203970000001,-75.5668166
1649,Lawrenceburg KY,38.0372967,-84.8966171
1650,Whitewright TX,33.512885600000004,-96.3924833
1651,Cranbury Township NJ,40.3025907,-74.511172
1652,Cantonment FL,30.605364399999996,-87.34464919999998
1653,New Iberia LA,30.0035365,-91.8187285
1654,Pendleton SC,34.651773299999995,-82.78375140000001
1655,Goshen IN,41.5822716,-85.83443829999999
1656,Westerville OH,40.1266689,-82.93188070000001
1657,Bradenton FL,27.4989278,-82.5748194
1658,Largo FL,27.909466499999997,-82.7873244
1659,Newark NJ,40.735657,-74.1723667
1660,Kyle SD,43.4249934,-102.1765463
1661,Santa Paula CA,34.3541659,-119.05927050000001
1662,Ontario CA,34.0633443,-117.65088759999999
1663,Cleveland OH,41.499320000000004,-81.6943605
1664,Avondale AZ,33.4355977,-112.3496021
1665,Udall KS,37.387522100000005,-97.1142063
1666,Suffield CT,41.9915062,-72.7017741
1667,Spanaway WA,47.103988,-122.43456609999998
1668,Mandan ND,46.82666029999999,-100.8895761
1669,West Memphis AR,35.1464797,-90.1845388
1670,Newport Beach CA,33.618882899999996,-117.9298493
1671,Colebrook Township OH,41.5357732,-80.76261520000001
1672,Vadnais Heights MN,45.0574658,-93.0738305
1673,Clarksville TN,36.5297706,-87.3594528
1674,Brandywine WV,38.6248402,-79.2447608
1675,Logan County OK,35.94046229999999,-97.5247243
1676,Seattle WA,47.6062095,-122.33207079999998
1677,Hardeeville SC,32.2871413,-81.08066649999998
1678,Glendale AZ,33.538652299999995,-112.18598659999999
1679,West Linn OR,45.3707677,-122.62283670000001
1680,Yuba City CA,39.1404477,-121.6169108
1681,Portage IN,41.5758707,-87.17614549999999
1682,Hamilton OH,39.3995008,-84.5613355
1683,Prescott AZ,34.540024200000005,-112.46850249999999
1684,Killeen TX,31.117119399999996,-97.7277959
1685,Stewartstown PA,39.7537146,-76.5913571
1686,Wolf Creek OR,42.695395399999995,-123.39534240000002
1687,Fort Worth TX,32.7554883,-97.3307658
1688,Bellflower CA,33.881681799999996,-118.1170117
1689,Lizella GA,32.8069216,-83.819985
1690,Lewistown PA,40.5992395,-77.571382
1691,Middletown DE,39.449556,-75.71632070000001
1692,Rapid City SD,44.0805434,-103.2310149
1693,San Mateo CA,37.562991700000005,-122.32552539999999
1694,Balch Springs TX,32.7287413,-96.6227714
1695,Papaaloa HI,19.9788889,-155.2211111
1696,Newport News VA,37.087082099999996,-76.4730122
1697,Eldorado NM,35.52642410000001,-105.9347424
1698,Tom OK,33.7359468,-94.5729863
1699,University City CA,32.857732399999996,-117.2054294
1700,San Jose CA,37.338208200000004,-121.88632859999998
1701,Grand Rapids MI,42.9633599,-85.6680863
1702,Peachtree City GA,33.396855699999996,-84.59634319999998
1703,San Francisco CA,37.7749295,-122.4194155
