Location ,Lat,Lon
Hendersonville NC,35.3187279,-82.4609528
North Hollywood CA,34.187044,-118.3812562
York SC,34.9943021,-81.24201750000002
Colton CA,34.0739016,-117.3136547
La Marque TX,29.3685674,-94.9713134
Monticello GA,33.3048479,-83.6832289
Bronx NY,40.8447819,-73.8648268
Bassett VA,36.7593036,-79.9903195
Lauderdale Lakes FL,26.1664736,-80.2083806
Coral Springs FL,26.271192,-80.2706044
Cheyenne WY,41.1399814,-104.8202462
Peshtigo WI,45.05443,-87.7492721
Old Forge PA,41.3711906,-75.7349143
Redding CA,40.5865396,-122.3916754
Dover DE,39.158168,-75.5243682
Rose Bud AR,35.3314708,-92.0812595
Point Loma CA,32.70003,-117.2466838
Artesia CA,33.8658484,-118.0831212
Mobile AL,30.6953657,-88.0398912
Rincon GA,32.2947732,-81.2353612
Northglenn CO,39.8961821,-104.9811468
Hamilton AL,34.1423235,-87.98864379999999
New Britain CT,41.6612104,-72.7795419
McMinnville TN,35.6865889,-85.7801453
Lexington VA,37.78402080000001,-79.4428157
Yonkers NY,40.9312099,-73.89874689999999
Charleston TN,35.2872952,-84.7582743
Bremerton WA,47.5650067,-122.6269768
Valley Head WV,38.545113,-80.0359015
Oak Park MI,42.4594803,-83.18270509999999
Mulberry AR,35.5006417,-94.05159189999999
The Colony TX,33.0806083,-96.89283089999999
Kirkland WA,47.6768927,-122.2059833
Miami Township OH,39.2095414,-84.238417
Schertz TX,29.5521737,-98.269734
Harrisburg PA,40.2731911,-76.8867008
Gilbert MN,47.4888156,-92.46490519999999
Pocatello ID,42.8621042,-112.4506191
Canaan NH,43.6809381,-72.0518883
Progreso TX,26.0922991,-97.9572242
Boring OR,45.4313662,-122.3734641
Tulare CA,36.2077288,-119.3473379
Roswell NM,33.3942655,-104.5230242
Lawrence IN,39.8386516,-86.0252612
Farmers Branch TX,32.9265137,-96.89611509999999
300 block of State Line Road TN,34.9848466,-85.25175879999999
Chester VA,37.3568157,-77.4416505
Dover Township PA,39.9900653,-76.8951551
Elkhart IN,41.6819935,-85.9766671
Redwood City CA,37.48521520000001,-122.2363548
Crowell TX,33.983973,-99.7248158
Highlands Ranch CO,39.5480789,-104.9739333
Delano CA,35.7688425,-119.2470536
Rossville GA,34.9831309,-85.2860676
Romance AR,35.240713,-92.0519036
Edgewater FL,28.9888754,-80.9022758
Camp Wood TX,29.6693924,-100.0122911
Ozark AR,35.4870295,-93.8276965
Joplin MO,37.08422710000001,-94.51328099999999
Springfield MO,37.2089572,-93.29229889999999
Whitehall OH,39.9667308,-82.8854559
McLoud OK,35.4358996,-97.09141629999999
Round Rock TX,30.5082551,-97.678896
Sparta WI,43.9441328,-90.8129118
San Carlos Park FL,26.4673016,-81.8014742
Los Lunas NM,34.806166,-106.7333599
Manchester Township PA,40.003043,-76.745195
Lauderhill FL,26.1403635,-80.2133808
Santa Maria CA,34.9530337,-120.4357191
Danville VA,36.5859718,-79.39502279999999
Sedona AZ,34.8697395,-111.7609896
Horn Lake MS,34.9553719,-90.03481389999999
Church Hill TN,36.5223207,-82.7134921
Lexington County SC,33.9309651,-81.2518833
Elko NV,40.8324211,-115.7631232
Pittsburg CA,38.0279762,-121.8846806
Scottsville KY,36.7533781,-86.1905424
Sherwood OR,45.3562638,-122.8402122
Puyallup WA,47.1853785,-122.2928974
El Sereno CA,34.0735812,-118.1786407
Montpelier VT,44.26005929999999,-72.5753869
Bedford TX,32.844017,-97.1430671
Adams County CO,39.8398269,-104.1930918
Gooding ID,42.9387917,-114.7131081
Nashua IA,42.9522221,-92.5386382
Memphis TN,35.1495343,-90.0489801
Racine WI,42.7261309,-87.78285230000002
Boonville IN,38.0492131,-87.27417229999999
Lake Wales FL,27.9014133,-81.58590989999999
Longview TX,32.5007037,-94.74048909999999
Overland Park KS,38.9822282,-94.6707917
